Año,Trimestre,Mes,Provincia,Numero_llamadas
2020,Primero,Marzo,Madrid,1178
2020,Primero,Marzo,Murcia,158
2020,Primero,Marzo,Navarra,63
2020,Primero,Marzo,Araba/Álava,27
2020,Primero,Marzo,Bizkaia,93
2020,Primero,Marzo,Gipuzkoa,26
2020,Primero,Marzo,La Rioja,33
2020,Primero,Marzo,Ceuta,10
2020,Primero,Marzo,Melilla,9
2020,Primero,Marzo,No consta,392
2020,Segundo,Abril,Almería,100
2020,Segundo,Abril,Cádiz,174
2020,Segundo,Abril,Córdoba,102
2020,Segundo,Abril,Granada,134
2020,Segundo,Abril,Huelva,59
2020,Segundo,Abril,Jaén,79
2020,Segundo,Abril,Málaga,360
2020,Segundo,Abril,Sevilla,346
2020,Segundo,Abril,Huesca,9
2020,Segundo,Abril,Teruel,4
2020,Segundo,Abril,Zaragoza,145
2020,Segundo,Abril,Asturias,170
2020,Segundo,Abril,Illes Balears,208
2020,Segundo,Abril,Las Palmas,282
2020,Segundo,Abril,Santa Cruz de Tenerife,220
2020,Segundo,Abril,Cantabria,85
2020,Segundo,Abril,Ávila,35
2020,Segundo,Abril,Burgos,45
2020,Segundo,Abril,León,72
2020,Segundo,Abril,Palencia,24
2020,Segundo,Abril,Salamanca,38
2020,Segundo,Abril,Segovia,20
2020,Segundo,Abril,Soria,7
2020,Segundo,Abril,Valladolid,107
2020,Segundo,Abril,Zamora,23
2020,Segundo,Abril,Albacete,39
2020,Segundo,Abril,Ciudad Real,43
2020,Segundo,Abril,Cuenca,18
2020,Segundo,Abril,Guadalajara,58
2020,Segundo,Abril,Toledo,157
2020,Segundo,Abril,Barcelona,942
2020,Segundo,Abril,Girona,78
2020,Segundo,Abril,Lleida,41
2020,Segundo,Abril,Tarragona,132
2020,Segundo,Abril,Alicante/Alacant,358
2020,Segundo,Abril,Castellón/Castelló,146
2020,Segundo,Abril,Valencia/València,594
2020,Segundo,Abril,Badajoz,76
2020,Segundo,Abril,Cáceres,32
2020,Segundo,Abril,A Coruña,147
2020,Segundo,Abril,Lugo,33
2020,Segundo,Abril,Ourense,28
2020,Segundo,Abril,Pontevedra,128
2020,Segundo,Abril,Madrid,1680
2020,Segundo,Abril,Murcia,249
2020,Segundo,Abril,Navarra,67
2020,Segundo,Abril,Araba/Álava,20
2020,Segundo,Abril,Bizkaia,99
2020,Segundo,Abril,Gipuzkoa,47
2020,Segundo,Abril,La Rioja,31
2020,Segundo,Abril,Ceuta,8
2020,Segundo,Abril,Melilla,19
2020,Segundo,Abril,No consta,574
2020,Segundo,Mayo,Almería,79
2020,Segundo,Mayo,Cádiz,182
2020,Segundo,Mayo,Córdoba,109
2020,Segundo,Mayo,Granada,164
2020,Segundo,Mayo,Huelva,62
2020,Segundo,Mayo,Jaén,77
2020,Segundo,Mayo,Málaga,376
2020,Segundo,Mayo,Sevilla,384
2020,Segundo,Mayo,Huesca,11
2020,Segundo,Mayo,Teruel,14
2020,Segundo,Mayo,Zaragoza,130
2020,Segundo,Mayo,Asturias,141
2020,Segundo,Mayo,Illes Balears,198
2020,Segundo,Mayo,Las Palmas,274
2020,Segundo,Mayo,Santa Cruz de Tenerife,239
2020,Segundo,Mayo,Cantabria,85
2020,Segundo,Mayo,Ávila,23
2020,Segundo,Mayo,Burgos,61
2020,Segundo,Mayo,León,81
2020,Segundo,Mayo,Palencia,29
2020,Segundo,Mayo,Salamanca,62
2020,Segundo,Mayo,Segovia,43
2020,Segundo,Mayo,Soria,4
2020,Segundo,Mayo,Valladolid,108
2020,Segundo,Mayo,Zamora,11
2020,Segundo,Mayo,Albacete,49
2020,Segundo,Mayo,Ciudad Real,47
2020,Segundo,Mayo,Cuenca,11
2020,Segundo,Mayo,Guadalajara,31
2020,Segundo,Mayo,Toledo,138
2020,Segundo,Mayo,Barcelona,891
2020,Segundo,Mayo,Girona,73
2020,Segundo,Mayo,Lleida,33
2020,Segundo,Mayo,Tarragona,111
2020,Segundo,Mayo,Alicante/Alacant,317
2020,Segundo,Mayo,Castellón/Castelló,96
2020,Segundo,Mayo,Valencia/València,462
2020,Segundo,Mayo,Badajoz,81
2020,Segundo,Mayo,Cáceres,34
2020,Segundo,Mayo,A Coruña,158
2020,Segundo,Mayo,Lugo,19
2020,Segundo,Mayo,Ourense,30
2020,Segundo,Mayo,Pontevedra,126
2020,Segundo,Mayo,Madrid,1645
2020,Segundo,Mayo,Murcia,207
2020,Segundo,Mayo,Navarra,83
2020,Segundo,Mayo,Araba/Álava,29
2020,Segundo,Mayo,Bizkaia,119
2020,Segundo,Mayo,Gipuzkoa,50
2020,Segundo,Mayo,La Rioja,31
2020,Segundo,Mayo,Ceuta,18
2020,Segundo,Mayo,Melilla,8
2020,Segundo,Mayo,No consta,570
2020,Segundo,Junio,Almería,97
2020,Segundo,Junio,Cádiz,191
2020,Segundo,Junio,Córdoba,99
2020,Segundo,Junio,Granada,128
2020,Segundo,Junio,Huelva,59
2020,Segundo,Junio,Jaén,81
2020,Segundo,Junio,Málaga,358
2020,Segundo,Junio,Sevilla,405
2020,Segundo,Junio,Huesca,16
2020,Segundo,Junio,Teruel,7
2020,Segundo,Junio,Zaragoza,133
2020,Segundo,Junio,Asturias,174
2020,Segundo,Junio,Illes Balears,184
2020,Segundo,Junio,Las Palmas,297
2020,Segundo,Junio,Santa Cruz de Tenerife,223
2020,Segundo,Junio,Cantabria,83
2020,Segundo,Junio,Ávila,31
2020,Segundo,Junio,Burgos,60
2020,Segundo,Junio,León,53
2020,Segundo,Junio,Palencia,19
2020,Segundo,Junio,Salamanca,38
2020,Segundo,Junio,Segovia,15
2020,Segundo,Junio,Soria,8
2020,Segundo,Junio,Valladolid,154
2020,Segundo,Junio,Zamora,25
2020,Segundo,Junio,Albacete,33
2020,Segundo,Junio,Ciudad Real,53
2020,Segundo,Junio,Cuenca,21
2020,Segundo,Junio,Guadalajara,44
2020,Segundo,Junio,Toledo,141
2020,Segundo,Junio,Barcelona,875
2020,Segundo,Junio,Girona,69
2020,Segundo,Junio,Lleida,37
2020,Segundo,Junio,Tarragona,98
2020,Segundo,Junio,Alicante/Alacant,383
2020,Segundo,Junio,Castellón/Castelló,91
2020,Segundo,Junio,Valencia/València,494
2020,Segundo,Junio,Badajoz,85
2020,Segundo,Junio,Cáceres,48
2020,Segundo,Junio,A Coruña,154
2020,Segundo,Junio,Lugo,35
2020,Segundo,Junio,Ourense,27
2020,Segundo,Junio,Pontevedra,117
2020,Segundo,Junio,Madrid,1757
2020,Segundo,Junio,Murcia,226
2020,Segundo,Junio,Navarra,86
2020,Segundo,Junio,Araba/Álava,36
2020,Segundo,Junio,Bizkaia,107
2020,Segundo,Junio,Gipuzkoa,51
2020,Segundo,Junio,La Rioja,26
2020,Segundo,Junio,Ceuta,17
2020,Segundo,Junio,Melilla,14
2020,Segundo,Junio,No consta,498
2020,Tercero,Julio,Almería,83
2020,Tercero,Julio,Cádiz,174
2020,Tercero,Julio,Córdoba,78
2020,Tercero,Julio,Granada,165
2020,Tercero,Julio,Huelva,78
2020,Tercero,Julio,Jaén,73
2020,Tercero,Julio,Málaga,299
2020,Tercero,Julio,Sevilla,338
2020,Tercero,Julio,Huesca,26
2020,Tercero,Julio,Teruel,5
2020,Tercero,Julio,Zaragoza,114
2020,Tercero,Julio,Asturias,144
2020,Tercero,Julio,Illes Balears,142
2020,Tercero,Julio,Las Palmas,239
2020,Tercero,Julio,Santa Cruz de Tenerife,182
2020,Tercero,Julio,Cantabria,60
2020,Tercero,Julio,Ávila,23
2020,Tercero,Julio,Burgos,40
2020,Tercero,Julio,León,101
2020,Tercero,Julio,Palencia,32
2020,Tercero,Julio,Salamanca,57
2020,Tercero,Julio,Segovia,12
2020,Tercero,Julio,Soria,7
2020,Tercero,Julio,Valladolid,121
2020,Tercero,Julio,Zamora,25
2020,Tercero,Julio,Albacete,47
2020,Tercero,Julio,Ciudad Real,45
2020,Tercero,Julio,Cuenca,32
2020,Tercero,Julio,Guadalajara,39
2020,Tercero,Julio,Toledo,106
2020,Tercero,Julio,Barcelona,820
2020,Tercero,Julio,Girona,58
2020,Tercero,Julio,Lleida,23
2020,Tercero,Julio,Tarragona,131
2020,Tercero,Julio,Alicante/Alacant,320
2020,Tercero,Julio,Castellón/Castelló,149
2020,Tercero,Julio,Valencia/València,508
2020,Tercero,Julio,Badajoz,72
2020,Tercero,Julio,Cáceres,30
2020,Tercero,Julio,A Coruña,154
2020,Tercero,Julio,Lugo,24
2020,Tercero,Julio,Ourense,32
2020,Tercero,Julio,Pontevedra,135
2020,Tercero,Julio,Madrid,1603
2020,Tercero,Julio,Murcia,233
2020,Tercero,Julio,Navarra,80
2020,Tercero,Julio,Araba/Álava,31
2020,Tercero,Julio,Bizkaia,105
2020,Tercero,Julio,Gipuzkoa,64
2020,Tercero,Julio,La Rioja,24
2020,Tercero,Julio,Ceuta,9
2020,Tercero,Julio,Melilla,10
2020,Tercero,Julio,No consta,435
2020,Tercero,Agosto,Almería,93
2020,Tercero,Agosto,Cádiz,155
2020,Tercero,Agosto,Córdoba,68
2020,Tercero,Agosto,Granada,150
2020,Tercero,Agosto,Huelva,68
2020,Tercero,Agosto,Jaén,77
2020,Tercero,Agosto,Málaga,303
2020,Tercero,Agosto,Sevilla,296
2020,Tercero,Agosto,Huesca,15
2020,Tercero,Agosto,Teruel,5
2020,Tercero,Agosto,Zaragoza,123
2020,Tercero,Agosto,Asturias,149
2020,Tercero,Agosto,Illes Balears,149
2020,Tercero,Agosto,Las Palmas,220
2020,Tercero,Agosto,Santa Cruz de Tenerife,208
2020,Tercero,Agosto,Cantabria,58
2020,Tercero,Agosto,Ávila,26
2020,Tercero,Agosto,Burgos,31
2020,Tercero,Agosto,León,67
2020,Tercero,Agosto,Palencia,13
2020,Tercero,Agosto,Salamanca,56
2020,Tercero,Agosto,Segovia,19
2020,Tercero,Agosto,Soria,16
2020,Tercero,Agosto,Valladolid,102
2020,Tercero,Agosto,Zamora,11
2020,Tercero,Agosto,Albacete,44
2020,Tercero,Agosto,Ciudad Real,59
2020,Tercero,Agosto,Cuenca,17
2020,Tercero,Agosto,Guadalajara,37
2020,Tercero,Agosto,Toledo,109
2020,Tercero,Agosto,Barcelona,709
2020,Tercero,Agosto,Girona,56
2020,Tercero,Agosto,Lleida,34
2020,Tercero,Agosto,Tarragona,106
2020,Tercero,Agosto,Alicante/Alacant,325
2020,Tercero,Agosto,Castellón/Castelló,141
2020,Tercero,Agosto,Valencia/València,449
2020,Tercero,Agosto,Badajoz,76
2020,Tercero,Agosto,Cáceres,35
2020,Tercero,Agosto,A Coruña,124
2020,Tercero,Agosto,Lugo,19
2020,Tercero,Agosto,Ourense,46
2020,Tercero,Agosto,Pontevedra,86
2020,Tercero,Agosto,Madrid,1349
2020,Tercero,Agosto,Murcia,232
2020,Tercero,Agosto,Navarra,56
2020,Tercero,Agosto,Araba/Álava,31
2020,Tercero,Agosto,Bizkaia,89
2020,Tercero,Agosto,Gipuzkoa,44
2020,Tercero,Agosto,La Rioja,40
2020,Tercero,Agosto,Ceuta,9
2020,Tercero,Agosto,Melilla,6
2020,Tercero,Agosto,No consta,425
2020,Tercero,Septiembre,Almería,79
2020,Tercero,Septiembre,Cádiz,117
2020,Tercero,Septiembre,Córdoba,75
2020,Tercero,Septiembre,Granada,118
2020,Tercero,Septiembre,Huelva,49
2020,Tercero,Septiembre,Jaén,50
2020,Tercero,Septiembre,Málaga,253
2020,Tercero,Septiembre,Sevilla,278
2020,Tercero,Septiembre,Huesca,20
2020,Tercero,Septiembre,Teruel,6
2020,Tercero,Septiembre,Zaragoza,91
2020,Tercero,Septiembre,Asturias,87
2020,Tercero,Septiembre,Illes Balears,130
2020,Tercero,Septiembre,Las Palmas,195
2020,Tercero,Septiembre,Santa Cruz de Tenerife,232
2020,Tercero,Septiembre,Cantabria,64
2020,Tercero,Septiembre,Ávila,25
2020,Tercero,Septiembre,Burgos,38
2020,Tercero,Septiembre,León,51
2020,Tercero,Septiembre,Palencia,10
2020,Tercero,Septiembre,Salamanca,32
2020,Tercero,Septiembre,Segovia,17
2020,Tercero,Septiembre,Soria,23
2020,Tercero,Septiembre,Valladolid,92
2020,Tercero,Septiembre,Zamora,10
2020,Tercero,Septiembre,Albacete,23
2020,Tercero,Septiembre,Ciudad Real,40
2020,Tercero,Septiembre,Cuenca,12
2020,Tercero,Septiembre,Guadalajara,24
2020,Tercero,Septiembre,Toledo,72
2020,Tercero,Septiembre,Barcelona,606
2020,Tercero,Septiembre,Girona,47
2020,Tercero,Septiembre,Lleida,24
2020,Tercero,Septiembre,Tarragona,82
2020,Tercero,Septiembre,Alicante/Alacant,246
2020,Tercero,Septiembre,Castellón/Castelló,71
2020,Tercero,Septiembre,Valencia/València,375
2020,Tercero,Septiembre,Badajoz,108
2020,Tercero,Septiembre,Cáceres,46
2020,Tercero,Septiembre,A Coruña,106
2020,Tercero,Septiembre,Lugo,16
2020,Tercero,Septiembre,Ourense,24
2020,Tercero,Septiembre,Pontevedra,75
2020,Tercero,Septiembre,Madrid,1169
2020,Tercero,Septiembre,Murcia,127
2020,Tercero,Septiembre,Navarra,55
2020,Tercero,Septiembre,Araba/Álava,18
2020,Tercero,Septiembre,Bizkaia,84
2020,Tercero,Septiembre,Gipuzkoa,45
2020,Tercero,Septiembre,La Rioja,38
2020,Tercero,Septiembre,Ceuta,5
2020,Tercero,Septiembre,Melilla,3
2020,Tercero,Septiembre,No consta,284
2020,Cuarto,Octubre,Almería,36
2020,Cuarto,Octubre,Cádiz,136
2020,Cuarto,Octubre,Córdoba,61
2020,Cuarto,Octubre,Granada,69
2020,Cuarto,Octubre,Huelva,32
2020,Cuarto,Octubre,Jaén,56
2020,Cuarto,Octubre,Málaga,199
2020,Cuarto,Octubre,Sevilla,207
2020,Cuarto,Octubre,Huesca,13
2020,Cuarto,Octubre,Teruel,2
2020,Cuarto,Octubre,Zaragoza,66
2020,Cuarto,Octubre,Asturias,90
2020,Cuarto,Octubre,Illes Balears,138
2020,Cuarto,Octubre,Las Palmas,179
2020,Cuarto,Octubre,Santa Cruz de Tenerife,169
2020,Cuarto,Octubre,Cantabria,47
2020,Cuarto,Octubre,Ávila,23
2020,Cuarto,Octubre,Burgos,39
2020,Cuarto,Octubre,León,38
2020,Cuarto,Octubre,Palencia,15
2020,Cuarto,Octubre,Salamanca,31
2020,Cuarto,Octubre,Segovia,21
2020,Cuarto,Octubre,Soria,9
2020,Cuarto,Octubre,Valladolid,69
2020,Cuarto,Octubre,Zamora,17
2020,Cuarto,Octubre,Albacete,11
2020,Cuarto,Octubre,Ciudad Real,36
2020,Cuarto,Octubre,Cuenca,13
2020,Cuarto,Octubre,Guadalajara,29
2020,Cuarto,Octubre,Toledo,77
2020,Cuarto,Octubre,Barcelona,502
2020,Cuarto,Octubre,Girona,37
2020,Cuarto,Octubre,Lleida,15
2020,Cuarto,Octubre,Tarragona,63
2020,Cuarto,Octubre,Alicante/Alacant,226
2020,Cuarto,Octubre,Castellón/Castelló,77
2020,Cuarto,Octubre,Valencia/València,329
2020,Cuarto,Octubre,Badajoz,54
2020,Cuarto,Octubre,Cáceres,27
2020,Cuarto,Octubre,A Coruña,75
2020,Cuarto,Octubre,Lugo,23
2020,Cuarto,Octubre,Ourense,23
2020,Cuarto,Octubre,Pontevedra,47
2020,Cuarto,Octubre,Madrid,1096
2020,Cuarto,Octubre,Murcia,139
2020,Cuarto,Octubre,Navarra,59
2020,Cuarto,Octubre,Araba/Álava,23
2020,Cuarto,Octubre,Bizkaia,70
2020,Cuarto,Octubre,Gipuzkoa,36
2020,Cuarto,Octubre,La Rioja,34
2020,Cuarto,Octubre,Ceuta,7
2020,Cuarto,Octubre,Melilla,8
2020,Cuarto,Octubre,No consta,296
2020,Cuarto,Noviembre,Almería,60
2020,Cuarto,Noviembre,Cádiz,117
2020,Cuarto,Noviembre,Córdoba,58
2020,Cuarto,Noviembre,Granada,90
2020,Cuarto,Noviembre,Huelva,35
2020,Cuarto,Noviembre,Jaén,35
2020,Cuarto,Noviembre,Málaga,174
2020,Cuarto,Noviembre,Sevilla,213
2020,Cuarto,Noviembre,Huesca,13
2020,Cuarto,Noviembre,Teruel,9
2020,Cuarto,Noviembre,Zaragoza,90
2020,Cuarto,Noviembre,Asturias,97
2020,Cuarto,Noviembre,Illes Balears,96
2020,Cuarto,Noviembre,Las Palmas,172
2020,Cuarto,Noviembre,Santa Cruz de Tenerife,166
2020,Cuarto,Noviembre,Cantabria,56
2020,Cuarto,Noviembre,Ávila,21
2020,Cuarto,Noviembre,Burgos,25
2020,Cuarto,Noviembre,León,21
2020,Cuarto,Noviembre,Palencia,8
2020,Cuarto,Noviembre,Salamanca,20
2020,Cuarto,Noviembre,Segovia,10
2020,Cuarto,Noviembre,Soria,5
2020,Cuarto,Noviembre,Valladolid,49
2020,Cuarto,Noviembre,Zamora,6
2020,Cuarto,Noviembre,Albacete,27
2020,Cuarto,Noviembre,Ciudad Real,35
2020,Cuarto,Noviembre,Cuenca,9
2020,Cuarto,Noviembre,Guadalajara,26
2020,Cuarto,Noviembre,Toledo,85
2020,Cuarto,Noviembre,Barcelona,469
2020,Cuarto,Noviembre,Girona,35
2020,Cuarto,Noviembre,Lleida,15
2020,Cuarto,Noviembre,Tarragona,50
2020,Cuarto,Noviembre,Alicante/Alacant,211
2020,Cuarto,Noviembre,Castellón/Castelló,50
2020,Cuarto,Noviembre,Valencia/València,322
2020,Cuarto,Noviembre,Badajoz,60
2020,Cuarto,Noviembre,Cáceres,30
2020,Cuarto,Noviembre,A Coruña,80
2020,Cuarto,Noviembre,Lugo,25
2020,Cuarto,Noviembre,Ourense,16
2020,Cuarto,Noviembre,Pontevedra,82
2020,Cuarto,Noviembre,Madrid,1087
2020,Cuarto,Noviembre,Murcia,132
2020,Cuarto,Noviembre,Navarra,34
2020,Cuarto,Noviembre,Araba/Álava,18
2020,Cuarto,Noviembre,Bizkaia,75
2020,Cuarto,Noviembre,Gipuzkoa,37
2020,Cuarto,Noviembre,La Rioja,26
2020,Cuarto,Noviembre,Ceuta,10
2020,Cuarto,Noviembre,Melilla,10
2020,Cuarto,Noviembre,No consta,255
2020,Cuarto,Diciembre,Almería,46
2020,Cuarto,Diciembre,Cádiz,121
2020,Cuarto,Diciembre,Córdoba,47
2020,Cuarto,Diciembre,Granada,83
2020,Cuarto,Diciembre,Huelva,37
2020,Cuarto,Diciembre,Jaén,50
2020,Cuarto,Diciembre,Málaga,214
2020,Cuarto,Diciembre,Sevilla,232
2020,Cuarto,Diciembre,Huesca,9
2020,Cuarto,Diciembre,Teruel,10
2020,Cuarto,Diciembre,Zaragoza,73
2020,Cuarto,Diciembre,Asturias,97
2020,Cuarto,Diciembre,Illes Balears,128
2020,Cuarto,Diciembre,Las Palmas,224
2020,Cuarto,Diciembre,Santa Cruz de Tenerife,132
2020,Cuarto,Diciembre,Cantabria,48
2020,Cuarto,Diciembre,Ávila,11
2020,Cuarto,Diciembre,Burgos,46
2020,Cuarto,Diciembre,León,43
2020,Cuarto,Diciembre,Palencia,14
2020,Cuarto,Diciembre,Salamanca,37
2020,Cuarto,Diciembre,Segovia,5
2020,Cuarto,Diciembre,Soria,9
2020,Cuarto,Diciembre,Valladolid,73
2020,Cuarto,Diciembre,Zamora,7
2020,Cuarto,Diciembre,Albacete,12
2020,Cuarto,Diciembre,Ciudad Real,47
2020,Cuarto,Diciembre,Cuenca,15
2020,Cuarto,Diciembre,Guadalajara,55
2020,Cuarto,Diciembre,Toledo,89
2020,Cuarto,Diciembre,Barcelona,517
2020,Cuarto,Diciembre,Girona,45
2020,Cuarto,Diciembre,Lleida,24
2020,Cuarto,Diciembre,Tarragona,74
2020,Cuarto,Diciembre,Alicante/Alacant,200
2020,Cuarto,Diciembre,Castellón/Castelló,87
2020,Cuarto,Diciembre,Valencia/València,323
2020,Cuarto,Diciembre,Badajoz,54
2020,Cuarto,Diciembre,Cáceres,23
2020,Cuarto,Diciembre,A Coruña,98
2020,Cuarto,Diciembre,Lugo,22
2020,Cuarto,Diciembre,Ourense,15
2020,Cuarto,Diciembre,Pontevedra,95
2020,Cuarto,Diciembre,Madrid,1115
2020,Cuarto,Diciembre,Murcia,131
2020,Cuarto,Diciembre,Navarra,44
2020,Cuarto,Diciembre,Araba/Álava,20
2020,Cuarto,Diciembre,Bizkaia,64
2020,Cuarto,Diciembre,Gipuzkoa,28
2020,Cuarto,Diciembre,La Rioja,25
2020,Cuarto,Diciembre,Ceuta,2
2020,Cuarto,Diciembre,Melilla,10
2020,Cuarto,Diciembre,No consta,268
2021,Primero,Enero,Almería,53
2021,Primero,Enero,Cádiz,98
2021,Primero,Enero,Córdoba,69
2021,Primero,Enero,Granada,85
2021,Primero,Enero,Huelva,34
2021,Primero,Enero,Jaén,50
2021,Primero,Enero,Málaga,180
2021,Primero,Enero,Sevilla,224
2021,Primero,Enero,Huesca,16
2021,Primero,Enero,Teruel,3
2021,Primero,Enero,Zaragoza,91
2021,Primero,Enero,Asturias,93
2021,Primero,Enero,Illes Balears,97
2021,Primero,Enero,Las Palmas,206
2021,Primero,Enero,Santa Cruz de Tenerife,141
2021,Primero,Enero,Cantabria,37
2021,Primero,Enero,Ávila,12
2021,Primero,Enero,Burgos,25
2021,Primero,Enero,León,42
2021,Primero,Enero,Palencia,8
2021,Primero,Enero,Salamanca,19
2021,Primero,Enero,Segovia,9
2021,Primero,Enero,Soria,9
2021,Primero,Enero,Valladolid,55
2021,Primero,Enero,Zamora,7
2021,Primero,Enero,Albacete,17
2021,Primero,Enero,Ciudad Real,34
2021,Primero,Enero,Cuenca,13
2021,Primero,Enero,Guadalajara,24
2021,Primero,Enero,Toledo,68
2021,Primero,Enero,Barcelona,473
2021,Primero,Enero,Girona,43
2021,Primero,Enero,Lleida,27
2021,Primero,Enero,Tarragona,73
2021,Primero,Enero,Alicante/Alacant,236
2021,Primero,Enero,Castellón/Castelló,68
2021,Primero,Enero,Valencia/València,301
2021,Primero,Enero,Badajoz,46
2021,Primero,Enero,Cáceres,27
2021,Primero,Enero,A Coruña,103
2021,Primero,Enero,Lugo,26
2021,Primero,Enero,Ourense,21
2021,Primero,Enero,Pontevedra,68
2021,Primero,Enero,Madrid,987
2021,Primero,Enero,Murcia,108
2021,Primero,Enero,Navarra,38
2021,Primero,Enero,Araba/Álava,22
2021,Primero,Enero,Bizkaia,62
2021,Primero,Enero,Gipuzkoa,30
2021,Primero,Enero,La Rioja,22
2021,Primero,Enero,Ceuta,4
2021,Primero,Enero,Melilla,2
2021,Primero,Enero,No consta,223
2021,Primero,Febrero,Almería,43
2021,Primero,Febrero,Cádiz,80
2021,Primero,Febrero,Córdoba,40
2021,Primero,Febrero,Granada,83
2021,Primero,Febrero,Huelva,46
2021,Primero,Febrero,Jaén,32
2021,Primero,Febrero,Málaga,166
2021,Primero,Febrero,Sevilla,163
2021,Primero,Febrero,Huesca,9
2021,Primero,Febrero,Teruel,6
2021,Primero,Febrero,Zaragoza,57
2021,Primero,Febrero,Asturias,122
2021,Primero,Febrero,Illes Balears,70
2021,Primero,Febrero,Las Palmas,131
2021,Primero,Febrero,Santa Cruz de Tenerife,147
2021,Primero,Febrero,Cantabria,55
2021,Primero,Febrero,Ávila,12
2021,Primero,Febrero,Burgos,21
2021,Primero,Febrero,León,26
2021,Primero,Febrero,Palencia,7
2021,Primero,Febrero,Salamanca,17
2021,Primero,Febrero,Segovia,13
2021,Primero,Febrero,Soria,3
2021,Primero,Febrero,Valladolid,58
2021,Primero,Febrero,Zamora,22
2021,Primero,Febrero,Albacete,20
2021,Primero,Febrero,Ciudad Real,37
2021,Primero,Febrero,Cuenca,11
2021,Primero,Febrero,Guadalajara,19
2021,Primero,Febrero,Toledo,68
2021,Primero,Febrero,Barcelona,474
2021,Primero,Febrero,Girona,31
2021,Primero,Febrero,Lleida,15
2021,Primero,Febrero,Tarragona,57
2021,Primero,Febrero,Alicante/Alacant,220
2021,Primero,Febrero,Castellón/Castelló,66
2021,Primero,Febrero,Valencia/València,339
2021,Primero,Febrero,Badajoz,28
2021,Primero,Febrero,Cáceres,39
2021,Primero,Febrero,A Coruña,84
2021,Primero,Febrero,Lugo,13
2021,Primero,Febrero,Ourense,23
2021,Primero,Febrero,Pontevedra,64
2021,Primero,Febrero,Madrid,911
2021,Primero,Febrero,Murcia,138
2021,Primero,Febrero,Navarra,50
2021,Primero,Febrero,Araba/Álava,15
2021,Primero,Febrero,Bizkaia,65
2021,Primero,Febrero,Gipuzkoa,33
2021,Primero,Febrero,La Rioja,20
2021,Primero,Febrero,Ceuta,2
2021,Primero,Febrero,Melilla,4
2021,Primero,Febrero,No consta,200
2021,Primero,Marzo,Almería,85
2021,Primero,Marzo,Cádiz,153
2021,Primero,Marzo,Córdoba,103
2021,Primero,Marzo,Granada,101
2021,Primero,Marzo,Huelva,67
2021,Primero,Marzo,Jaén,52
2021,Primero,Marzo,Málaga,240
2021,Primero,Marzo,Sevilla,320
2021,Primero,Marzo,Huesca,19
2021,Primero,Marzo,Teruel,11
2021,Primero,Marzo,Zaragoza,108
2021,Primero,Marzo,Asturias,161
2021,Primero,Marzo,Illes Balears,121
2021,Primero,Marzo,Las Palmas,245
2021,Primero,Marzo,Santa Cruz de Tenerife,225
2021,Primero,Marzo,Cantabria,83
2021,Primero,Marzo,Ávila,45
2021,Primero,Marzo,Burgos,41
2021,Primero,Marzo,León,44
2021,Primero,Marzo,Palencia,19
2021,Primero,Marzo,Salamanca,34
2021,Primero,Marzo,Segovia,13
2021,Primero,Marzo,Soria,6
2021,Primero,Marzo,Valladolid,81
2021,Primero,Marzo,Zamora,11
2021,Primero,Marzo,Albacete,33
2021,Primero,Marzo,Ciudad Real,41
2021,Primero,Marzo,Cuenca,14
2021,Primero,Marzo,Guadalajara,33
2021,Primero,Marzo,Toledo,133
2021,Primero,Marzo,Barcelona,770
2021,Primero,Marzo,Girona,61
2021,Primero,Marzo,Lleida,28
2021,Primero,Marzo,Tarragona,77
2021,Primero,Marzo,Alicante/Alacant,297
2021,Primero,Marzo,Castellón/Castelló,115
2021,Primero,Marzo,Valencia/València,536
2021,Primero,Marzo,Badajoz,76
2021,Primero,Marzo,Cáceres,30
2021,Primero,Marzo,A Coruña,162
2021,Primero,Marzo,Lugo,19
2021,Primero,Marzo,Ourense,28
2021,Primero,Marzo,Pontevedra,113
2021,Primero,Marzo,Madrid,1374
2021,Primero,Marzo,Murcia,206
2021,Primero,Marzo,Navarra,72
2021,Primero,Marzo,Araba/Álava,31
2021,Primero,Marzo,Bizkaia,112
2021,Primero,Marzo,Gipuzkoa,39
2021,Primero,Marzo,La Rioja,40
2021,Primero,Marzo,Ceuta,3
2021,Primero,Marzo,Melilla,10
2021,Primero,Marzo,No consta,372
2021,Segundo,Abril,Almería,81
2021,Segundo,Abril,Cádiz,171
2021,Segundo,Abril,Córdoba,72
2021,Segundo,Abril,Granada,128
2021,Segundo,Abril,Huelva,72
2021,Segundo,Abril,Jaén,62
2021,Segundo,Abril,Málaga,299
2021,Segundo,Abril,Sevilla,330
2021,Segundo,Abril,Huesca,17
2021,Segundo,Abril,Teruel,9
2021,Segundo,Abril,Zaragoza,140
2021,Segundo,Abril,Asturias,129
2021,Segundo,Abril,Illes Balears,134
2021,Segundo,Abril,Las Palmas,292
2021,Segundo,Abril,Santa Cruz de Tenerife,250
2021,Segundo,Abril,Cantabria,91
2021,Segundo,Abril,Ávila,35
2021,Segundo,Abril,Burgos,35
2021,Segundo,Abril,León,64
2021,Segundo,Abril,Palencia,20
2021,Segundo,Abril,Salamanca,45
2021,Segundo,Abril,Segovia,29
2021,Segundo,Abril,Soria,14
2021,Segundo,Abril,Valladolid,100
2021,Segundo,Abril,Zamora,25
